ID_REF,Control_1,Control_2,Control_3,Control_4,SARA_Infected_1,SARA_Infected_2,SARA_Infected_3,SARA_Infected_4
218854_at,343.8,369.2,393,448.7,347.3,484,949.8,340.1
218866_s_at,503.5,608.2,483.3,511.8,496.6,480.7,44.8,320.5
218877_s_at,370.9,305.5,388.6,479.3,154.5,171.9,216.4,127.8
218878_s_at,746,614.7,658.1,658.4,282.5,194.1,416.8,262
218896_s_at,466.9,431.1,416,488.7,284.5,261.2,427.2,270.6
218909_at,467,410.1,372.7,412.2,245.8,278,761.5,186.7
218911_at,143.1,78.1,101.9,153.5,106,62.2,501.4,47.6
218913_s_at,696.9,574,712.5,597.2,827.3,814.5,280.4,1241.2
218918_at,777.8,402.6,787.6,539.5,274.3,128.2,304,312.6
218923_at,329.1,423.5,292.3,349.9,427.8,233.1,690.5,911.7
218926_at,253,315.4,326.7,336,167.7,281.2,524.1,328
218927_s_at,774.1,1101.1,641.8,743.4,622.5,909.2,290.5,643.6
218935_at,310.9,170.8,145.1,208,309,349.8,748.4,152.1
218941_at,264.4,312.3,278.7,292.8,359,323.8,389.9,434.5
218943_s_at,328.4,698,446.6,347,310.5,708.7,152.7,671.2
218967_s_at,178.1,220.4,141.2,209.6,115.1,21,48.5,36.6
218983_at,264.5,290.3,290.8,365.5,320.4,274.6,497,284.6
218988_at,280.2,129.8,169.3,182,213.3,191.2,503.2,245.7
218997_at,239.3,250.1,400.9,396.1,103.6,172.6,233.8,255.5
219017_at,263.8,414.3,189.9,205.7,186,120.8,612.4,159.3
219020_at,454.2,307.3,382.7,530.5,367.8,299.8,298.1,510.6
219027_s_at,735.6,329.4,293.1,415.9,391.5,307.4,707.4,326.3
219032_x_at,835.5,635,743.3,801.4,484.2,501,865.9,605.9
219041_s_at,951.2,556,876.2,736.6,829.3,667.4,1315.8,497.5
219079_at,466.4,617,516,469.2,484,797.6,631.4,989
219080_s_at,74.9,95,100,143.3,75.3,113.3,222.5,183.2
219099_at,409.1,527,384.7,411.7,306.3,301.7,332.2,276.9
219105_x_at,168.1,208.6,215.4,177.8,385.9,411.2,1281.3,275.9
219110_at,643.5,441.1,459.6,492.7,505,463.7,1251.7,413.3
219112_at,1086.4,945.6,1329.6,1036.9,458.5,301,366.5,679.4
219117_s_at,2019.3,1887.6,1532.5,1871.2,2065,1740.2,3852,1086.1
219119_at,829.1,802.6,865.1,716,423.6,400.4,929.6,392.7
219123_at,324.6,250.5,245.9,285.7,199,91.9,181.5,85.8
219148_at,120.7,118.2,74.3,75.6,91.8,115.5,172.7,99.5
219151_s_at,446.2,326.7,453.8,464.2,238.8,135.5,216.6,125.7
219155_at,606.5,610.5,774.7,678.3,448.7,513.9,354,940.7
219157_at,450.3,562.6,691.8,384.5,354.9,545.1,1965.4,1553.5
219161_s_at,2058.9,1551.4,1138.5,1304.8,1522.4,1540.4,2962.3,1993.5
219165_at,890.1,711.5,861,705.1,533.1,716.2,386.3,553.7
219183_s_at,1500.7,1299.7,1338.1,1091.3,1317.6,1154.6,480.6,2076.1
219185_at,175,221,230,229.3,300.4,261.7,381,334.3
219191_s_at,2488.6,2038.9,1531.6,1993.6,2008.9,1949.8,387.2,3195.6
219205_at,224.1,196,209,216.6,140,169.2,519.1,38.4
219209_at,340,973.4,330.1,304.9,246.4,369.9,555.9,297.8
219210_s_at,618.3,803.4,667.5,596.2,264.7,320.1,792.9,378.4
219212_at,676.2,604.6,489.6,396.9,286.1,321.2,898.1,172.9
219226_at,245.4,238.7,192.6,181.4,192.9,206.9,553.1,136.2
219229_at,399.2,381.7,485,430.5,655.5,829,1336.7,996.5
219257_s_at,156.5,143.1,126.9,193.5,261.5,257,441.7,143.1
219266_at,104.4,126.3,168.9,183.4,93.8,154.1,516.1,125
219281_at,339.2,327,275.3,345.3,931.6,686.6,1146.2,610.4
219282_s_at,940,691.5,739.8,749.5,809,646,124.9,629.7
219287_at,347.9,160.7,190.4,279.2,301.3,313.5,167.6,336.5
219290_x_at,683.2,710.7,755.2,676.1,859.8,955.9,2202,675.2
219291_at,163.7,200.2,140.2,168.2,122,56.7,392.3,84
219297_at,482.7,387.9,387.3,329.2,269.1,222.7,820.6,146.1
219304_s_at,1058.5,495.7,337.3,307.6,221.2,272.3,238.4,319.2
219305_x_at,192.1,192.3,200,196.1,293.3,189.1,393.5,306.4
219317_at,245.9,161.2,329.6,241.4,147.1,134.2,213.6,134
219321_at,99.2,59.7,69.8,124.6,23.9,15.9,174,107.9
219322_s_at,284.3,286.9,245.5,275,183.4,124.2,148.3,387.4
219329_s_at,1126.6,1339.4,1489.1,1558.9,1221.7,1417.1,442,902.2
219350_s_at,1629.1,898.2,1155.1,1153.2,722.1,810,711.2,505.4
219351_at,671.1,662.3,672.8,734.1,433.8,372.2,517.4,347.7
219358_s_at,300.5,376.5,327.9,295.1,656.2,495.6,577.3,414
219368_at,379.3,114.1,174.1,287.4,111.2,109.9,138.6,74.1
219371_s_at,4434.6,6427,6146.8,4773.1,5193.8,5396.1,4181.3,10905
219375_at,410.5,881.2,790.5,663.6,499.7,518.1,920.7,496
219380_x_at,56.1,37.8,93.2,110.2,147.9,141.4,105.2,61.5
219384_s_at,395.5,235.9,479.9,615.7,223.9,234.3,86.5,174.9
219393_s_at,279,120.8,64.5,190.2,189.6,188.4,306.8,203.6
219399_at,201.8,550.1,437.1,492.9,76.3,168.8,139.1,92.8
219421_at,213.6,181.8,151.1,166,116.9,53.1,405.4,157
219428_s_at,762.7,546.3,525.7,513.7,718.1,665,725.6,549.6
219429_at,85.1,86.5,84.9,116.5,113.4,97.8,217.6,133.3
219439_at,380.8,384.9,502.3,434.5,415.5,300,1366.2,235.8
219484_at,318.5,256.5,219.2,193.3,277.8,215.9,405,175
219485_s_at,1060.6,1049.4,699.7,685.9,552.8,383.7,162.1,524.3
219492_at,306.5,610.4,712.5,652.8,386.4,376.4,430.8,480.1
219497_s_at,348.8,370.5,473.9,460.6,326.2,270.8,374.7,203.1
219505_at,3160.6,3732.5,4152.2,3997.3,3124.2,3570.2,2244.7,5558.8
219515_at,330.5,345.8,353.3,306.2,303,259.2,443.4,393.6
219528_s_at,1495.9,1152.2,1289.1,1659.4,712.1,366.2,634.3,601.6
219540_at,303.8,326.7,307.9,307.1,210.1,117.2,864.6,162.3
219543_at,116.3,45.6,100.5,77.6,89.9,179.4,660.7,103
219547_at,621.6,437.7,441.3,555.3,447.4,328.9,178.8,264.3
219549_s_at,948.8,1346.5,1535.5,1614.3,2621.3,2355.2,498.8,3589.5
219565_at,291.3,255.1,276.5,388.6,177.2,206.6,279.5,309.7
219571_s_at,152.2,172.9,169.1,154.9,279.8,193.3,9.3,153.8
219575_s_at,327.4,380.1,369.9,363.7,338.1,294.2,388.6,407.5
219595_at,346.9,195.2,326.8,365.4,176.5,39.1,42.7,130
219603_s_at,256,280.6,289.2,309.9,208.4,184,440.6,172.5
219607_s_at,110.6,719,155.4,192.3,183.6,461.3,610.5,302.3
219618_at,356.7,290.1,363.7,312.6,271.2,433.6,10.9,268.3
219624_at,126.7,123.9,168.3,170.1,159.2,141.9,361,102.4
219628_at,511.6,436,339.3,313,363.6,207.6,150.3,166.9
219634_at,345.2,360.4,395.5,439.5,281.2,304.8,159.4,457
219644_at,132.8,93.7,99,142.9,57.2,144.4,313.4,61.8
219645_at,126.8,82.2,92.6,138.9,138.6,84.5,339.9,68.9
219649_at,1161.3,778.8,881.8,969.2,560.9,515,998.6,392.7
219666_at,2545.4,3312.2,3855.3,3622.7,3057.1,3501.1,5765.3,1937.6
219671_at,155.6,117.3,201.7,170.4,116.1,73.3,384.5,208.2
219683_at,109.1,62.5,86.2,149.2,51.6,64.9,222.6,88.1
219684_at,265.6,680,291.1,260,111.1,204.4,210.9,159.1
219700_at,363,234,377.9,309.4,103.8,292.2,76.5,95
219714_s_at,316.1,120.2,436.6,422.4,234.7,158.3,18.7,63.2
219728_at,30.2,28.2,56.1,89.1,10.2,22.7,169.6,15
219743_at,86.4,61.5,61,70.6,72.1,88.7,26.3,63.2
219746_at,162.6,158.1,150,145.9,295.3,191.8,33.2,126.2
219759_at,612.9,1535.3,263.3,1327.5,153.2,752.7,118.2,570.6
219762_s_at,5687.2,4695.4,7850.8,7006,6790.3,6603.4,3190.5,5755.8
219767_s_at,199,208.5,303.5,278.4,159.4,179.4,93.1,108.6
219788_at,349.1,499.3,562.4,602.7,381.3,666.9,42.9,753.7
219789_at,101.2,87.1,86.7,138.1,139.7,116,111,193.6
219797_at,356.1,231.9,165.9,248.9,229.2,162.8,579.3,255.7
219799_s_at,208.6,584.2,286.9,381.2,478.3,710.3,1509.5,1120.2
219822_at,227.7,273.1,287.6,286.2,84.8,123.4,146.7,134.5
219843_at,209.9,115.4,164.8,172.3,70.4,43.4,88.8,122.3
219854_at,305.7,227.4,293,342.4,224.3,275.1,413.1,290.7
219859_at,199.8,151.3,155.2,135.6,198.8,298.4,655,423.3
219860_at,476.6,173.9,186.5,227.6,221.7,378.2,361.6,244.5
219862_s_at,495.4,516.3,402.6,537.5,624.9,657.1,237.8,1539.6
219863_at,428,1538.6,411,493.7,468.4,1275.8,1046.8,793.3
219889_at,467,443.3,646.4,605.3,559.5,818.3,926.4,899.9
219892_at,251.8,368.9,418.2,552.1,283.9,360.5,414.4,382.9
219910_at,337.3,283.8,316,286.4,375.2,315.1,518.1,337.9
219922_s_at,410.2,203.3,424.8,437,126.5,160.1,33.5,115.4
219935_at,59.9,51.2,89.3,136.6,99.6,16.7,9.1,127.9
219938_s_at,419.9,541.9,464.9,444.1,550.1,551.9,938.9,1249
219939_s_at,2752.1,3202.5,3836.5,2840.5,2464.4,2096.9,664.5,1955.3
219947_at,959.9,1030.3,1456.6,1473.3,1675.2,1412.9,2386.1,1617.2
219949_at,28.6,39.2,53.9,31.3,23.1,155,305.8,20.4
219960_s_at,682.4,589.1,429.9,542.1,359.1,275.4,438.1,299.8
219962_at,51.8,5.9,25.4,39.5,36.7,7.9,69,30.7
219977_at,133.5,59.6,162.1,136.5,155.5,187.3,469.6,141.2
219983_at,95.3,75.6,60.4,95.2,105.9,137.8,383.8,103.9
219991_at,408.9,378.2,408.5,497.1,403.2,533.5,1029,609.8
219993_at,37.5,46.1,69.9,86.7,74,46.1,14.4,20.5
220005_at,619,604.4,740.3,877.6,138.9,693.2,1116.8,1665.7
220023_at,446.9,319.1,511.1,444,300.3,250.8,204.6,527.7
220034_at,273,249.9,191.8,246.8,239.4,299.5,464,599
220038_at,112.2,105.1,182.7,198.6,157.2,143.9,6.6,90.3
220046_s_at,2477,2206.8,2394.3,2369.2,1896.7,1661.3,1348.2,2741.5
220051_at,196.1,165.1,218.9,206.2,187.7,212.1,324.3,388.5
220052_s_at,646.7,817.9,516.1,534.6,417.9,457.6,52.5,370.6
220059_at,243.8,636.9,333.7,318.3,258.8,357.7,424,124.4
220066_at,343.5,486.7,547.7,524.3,347.5,402.2,935.7,583.8
220081_x_at,626.8,675.3,537.7,533.5,368.9,349.7,985.7,494.7
220086_at,516.8,442,350.7,429.1,249.5,255.9,825.3,262.6
220088_at,884.1,911.4,970.9,1141.7,1036.8,1517.1,1429.6,4099.5
220113_x_at,341.2,334,256.2,270.9,769.6,549,531.3,450.2
220132_s_at,562.4,718.3,475.2,509.5,205.6,143.9,11.4,186.7
220138_at,387.2,201.8,225.6,341.6,230.6,323.5,27.3,320.1
220143_x_at,354.7,346.8,384.7,433.9,315.4,365.1,446.7,427.4
220146_at,145,680.1,246.3,321.9,266.7,286.4,365.5,249.6
220147_s_at,815.5,983.9,957.9,1195.5,668,534.1,1463.8,717.6
220148_at,132.2,77.6,34.9,59.8,77.5,71.7,170.8,32.9
220158_at,137.4,121.3,126.8,154.6,90.6,81.8,281.7,129.5
220162_s_at,231.3,181.9,260.9,213.4,376.6,206.4,176.8,153.5
220180_at,135.9,23.2,11.4,18.2,23.6,14,41.4,86
220189_s_at,333.4,338.3,441.7,445.4,487.9,663.7,309.4,607
220205_at,100.1,60.7,52.1,130.1,119.6,48.9,19.2,89
220244_at,243.1,225.6,230.7,425,271,250.9,545.9,369.1
220247_at,26.6,24.5,12.1,14.6,40.3,0.8,114.4,66
220248_x_at,645.7,624.8,574.7,593,690,737.9,349.5,924.5
220287_at,208.4,160.5,249.5,221.3,262.7,201.6,122.2,233
220288_at,272.4,146.7,135.3,202.3,174.3,141.1,182.4,96.5
220307_at,566.2,647.3,372.5,710.3,522,432.4,78,604.7
220313_at,42.8,36,22.8,42.4,52.4,31.4,17.6,91.7
220327_at,20.6,39.2,36.4,67.1,47.7,8.1,16.5,70.9
220330_s_at,1047.3,1547.5,1153.4,1329.5,1049.1,1115.8,2770.7,1607.7
220334_at,117.6,101.5,105.4,161.6,59.7,77.1,177.4,103.9
220343_at,123.9,46,31.1,91.2,76.5,90.8,29.6,29.4
220366_at,154.9,135.8,145.9,170.9,105.2,175.1,459.3,228.7
220384_at,201.9,70.3,58.2,10.7,70.2,38,617.3,163.8
220386_s_at,524.1,902.6,665.5,623.3,65.1,84.1,256.6,135.6
220408_x_at,951.2,361.1,525.1,504.6,375.4,401.3,602.2,574.1
220419_s_at,1086.1,1091.2,1073,1168.5,661.7,572.2,1561.7,1401.1
220446_s_at,340.9,202.7,213,203.4,284.1,239,262.8,456.7
220451_s_at,183.2,127.2,197.1,231.1,252.6,380.1,596.1,196.3
220491_at,227.2,210.9,185.6,189.2,316.4,243.1,232.6,205.7
220494_s_at,524.6,178.9,196.7,243,130,25.1,148.3,35.4
220500_s_at,405.7,302.9,212.9,346.7,211,126.9,19.5,274.2
220525_s_at,635.9,709.5,683.8,636.6,810.2,1071.6,41.9,833.2
220558_x_at,783.7,454.3,511.9,293.9,377,346,1141.2,576.9
220566_at,528.7,426.1,544.4,549.1,308.9,277.4,372.8,299.7
220597_s_at,694.2,666.4,781.8,638.8,1141.4,1018.7,354.5,847.4
220646_s_at,3804.8,2188.3,1977.3,1399,991.5,727.3,1204.7,267.4
220671_at,352.1,184.9,248,300.1,300.4,223.6,469.8,406.7
220684_at,2458.4,1556.7,922.6,841.9,645.6,606.8,400.7,368.7
220727_at,262.1,214.1,182.5,198.4,318.1,390.6,470.5,205.8
220735_s_at,138,249.5,276.9,265,158.4,121.4,24.1,59.5
220740_s_at,312.4,259.7,258.3,289.1,278.7,336.6,97.4,326.3
220741_s_at,544,581.4,612.3,682,748.5,458.6,950.2,467.3
220746_s_at,863.3,484.3,571,583.6,538.3,629.5,658.4,1052.1
220750_s_at,547.6,324.3,278.3,319.4,408,733.8,345.3,569.5
220753_s_at,355.7,317,363,412.3,482.4,522.9,370.9,338.1
220755_s_at,1884,1764.6,2808.6,1276.4,1715.6,1847.7,686.1,1947.2
220757_s_at,309.7,227.9,355.2,379.9,287.8,385.2,394,207.1
220776_at,178.2,144.1,139.2,187.8,296.5,100.5,325.8,200.8
220784_s_at,517,379.2,338,322.9,374.6,175.4,582.2,269.4
220800_s_at,154.2,278.2,231.3,187.7,65.4,57,41,94
220816_at,343.8,140.4,183,223.7,189.4,306.2,206.4,226.6
220832_at,336,532.1,729.7,544.6,216.7,356.3,106.2,728.2
220865_s_at,214.2,319.6,267.9,376.2,246.7,258.1,277.4,145.8
220924_s_at,2780.2,2440.2,2066.1,1913.1,1101.5,1062.4,430.1,1959.3
220937_s_at,197.5,217.8,222.1,221.3,203.7,300.3,239,159.8
220948_s_at,1157,1234.1,1151,1152.6,1229.7,1415.5,208.5,1487
220954_s_at,1001,777.9,851.4,1140.3,221.9,134.8,152.2,338.2
220957_at,98.5,99.6,67.4,98.4,117.7,113.8,87.2,81.4
220964_s_at,1242.6,989.9,449.4,755.1,685.1,1328.9,841.4,1349.8
220974_x_at,442.3,329.4,220.7,300.2,357.1,390.6,451.4,184.9
220992_s_at,209.6,292.8,273.7,237.2,114.1,110.7,589.3,113.2
221012_s_at,521.8,1178.4,854.6,884.7,964.7,951.5,4466.1,1510.3
221020_s_at,380.6,411.8,447.9,470.1,250.2,107.2,564.2,169.3
221021_s_at,356.8,464.6,526.8,507.5,653.3,704,291.7,560.6
221044_s_at,507.5,667.5,591.6,519.9,217.7,390.2,732.7,195.7
221059_s_at,4013.6,4442.2,5021.5,4337.3,6516.7,6560.2,2085.3,6626.1
221060_s_at,478.9,845.2,873,734.6,385.7,699,263.2,477.2
221082_s_at,384.4,293.4,347.1,348.5,175.6,183.3,392.2,269.8
221087_s_at,855.2,926.4,838.3,1093.1,611.5,409.6,206.8,768.6
221112_at,148.6,122.3,119.4,143.2,201.8,187.8,497.8,149.9
221139_s_at,393.5,256,288.2,320.1,128.1,120.3,396.4,149.4
221156_x_at,262.5,209.2,227.7,220.6,269.7,309.7,743.5,239.9
221158_at,341.8,407,421.1,495,282.8,282.1,589.6,193.6
221170_at,77.4,17.8,66.1,73.7,83.9,89.3,70,12
221188_s_at,728.4,468.8,555.1,636.2,397.9,570.5,1020.8,429.2
221190_s_at,915.8,823.9,649.8,699,528.8,464.5,459.4,382
221194_s_at,398,345.8,397.4,367.2,118.4,185.6,204.7,172.8
221207_s_at,79,93.3,102.9,91.8,82.3,73.1,138.6,62.2
221211_s_at,555.2,623.6,431.2,959.8,1694.7,1314.7,601.3,610.1
221216_s_at,375.3,350.7,410,269,424.9,323.2,672.7,212.2
221217_s_at,80.8,69.3,53.6,72.4,64.8,93.8,232.8,91.9
221218_s_at,500.3,485.7,539,619.8,549.8,525.6,771.9,472.6
221230_s_at,1803.8,1574.4,1649.3,1532.1,850.9,834.1,1445.5,568.8
221234_s_at,446.8,500.2,820.1,536.9,105.4,250.3,363.8,133.8
221238_at,160.3,55.4,84.6,82.4,80,122.8,388.9,46.6
221239_s_at,249.6,381.8,418.1,198.9,130.7,119.9,322.5,105.3
221249_s_at,2159.5,1637.7,1675.8,1738.8,1413.5,1554.6,1013.1,1384.3
221260_s_at,337.4,240.4,249.9,204,137.1,154.8,267,169.8
221268_s_at,554.1,740.3,476.6,609.5,219.3,141.5,360.5,119.5
221269_s_at,2896.1,2904.9,3730.1,3709.7,3759.9,5583.1,31.3,5352.6
221272_s_at,330.3,168.4,120.3,102.5,27.6,113.5,30.8,76.1
221293_s_at,507,491.2,608.1,480.6,218.8,325.4,70.4,359.6
221306_at,674.2,406.7,387.7,433.9,596.8,434.6,298.8,325
221326_s_at,171.1,153,165.6,140.5,93.5,80.2,39.4,76.1
221344_at,98,111.8,157.8,171.4,86.5,205,130.6,200
221381_s_at,1073.2,1196,1215.8,1399.9,1061.8,1243.2,412.9,600.5
221419_s_at,1589.6,1422.2,664.7,766.6,1900.1,2715.5,1668.9,1053.1
221425_s_at,313,345.3,362.1,296.2,100.8,151.6,304.2,178.5
221433_at,349.4,16.3,34.2,108.7,109.8,33.3,421.8,65.2
221437_s_at,218.9,224.1,271.3,270.1,185.8,213.2,45.5,103.9
221466_at,213,141,117.5,144.9,135.5,155.4,320.3,179
221471_at,858.9,1065.5,930.9,882,794.3,577.2,1165.8,553.1
221474_at,4573.4,4559.7,5099.8,3873.6,6426.5,4241.7,18735.2,4086.4
221476_s_at,6467.1,5904.8,7570.2,6050.4,7097.9,6470.8,4237.5,6363.7
221479_s_at,945.3,812.9,1005.9,961.1,981.4,1293.8,428.5,837.9
221483_s_at,2313.6,1399.6,1235.7,1687.1,1994.5,1632.7,2551.7,1389.7
221485_at,749,828.8,418.5,499.5,1056.4,685.8,1642,1555.7
221492_s_at,2047.8,3127.6,2060.3,2136,2528.5,2666.5,1084.1,1962.9
221494_x_at,3653.9,3529.5,4049.7,3775.6,4529.4,3720.3,1366.3,3606.7
221497_x_at,379,366.5,359.4,482.3,279.3,154.8,793,440.5
221499_s_at,565.8,765.6,1077.6,756.1,950.3,688.5,152.1,746.6
221502_at,853.6,830.2,547.6,526.8,516.7,450.9,1144.4,400.2
221508_at,126.3,154.1,227.4,217,244.4,98.6,239.2,223.9
221514_at,451.1,408,297.8,253.7,262.1,385.8,256.4,132.3
221517_s_at,748.5,903.2,599.6,727.6,159.8,200.7,290.2,68.5
221532_s_at,1030.5,915.6,1089.7,1147.1,730.1,732.7,643.6,594.4
221533_at,228.8,210.8,203.3,183.7,68.4,292.9,511.3,263.8
221539_at,399.8,357.1,416,488.4,700,779.6,287.8,906.2
221540_x_at,230.5,189.8,208.8,126.2,273,221.9,438.8,243.7
221543_s_at,287.9,234.9,320.6,342,270.5,188.1,373.7,165
221547_at,479.8,526.3,500.6,639.9,335.9,208,306.8,264.3
221558_s_at,2494.2,1832.7,3728,2756.8,969.3,501.5,2190.7,895.3
221561_at,359.9,407.2,319.5,353.1,207.2,183.7,108,154.5
221564_at,871.4,741.4,1414.4,1047.3,820.8,518.4,493.9,421.3
221571_at,275.7,346.8,291.7,286.5,154.6,194.8,205.1,198.4
221579_s_at,417.8,545.4,656.3,540.5,582.8,312.2,177.8,458.4
221581_s_at,1549.1,1280.6,1347.5,1301.2,1375,1504.1,1001.4,1830.6
221589_s_at,311.3,243.7,299.6,347.7,213.2,103.7,550.7,136.6
221593_s_at,594.1,455.8,715.3,703.4,559.4,499.7,1207,353.4
221601_s_at,2736.9,2240.2,3371.2,3037.9,1569.1,1491.7,865.8,1204.8
221605_s_at,148.7,169.5,129.8,165.3,141.7,80.3,231.4,132.6
221613_s_at,1922.8,1847.1,1644.5,1361.7,1566,1567.5,2854.8,1044.9
221614_s_at,97.3,57,93.3,81.1,31.3,116.8,74,31.7
221619_s_at,2616,3268,3136.5,3590.5,3173.8,2347.7,2764.2,2484.1
221631_at,273.2,229,280.1,318.1,185.8,256,422.7,404
221632_s_at,232.3,155,150.3,189,277.7,262.4,322.4,255.4
221641_s_at,945.3,943.6,652.1,746,938.3,859.3,118.8,886.9
221645_s_at,605.6,339.3,635.7,550,229,107.2,767.5,204.4
221654_s_at,1785.1,1732.5,1604,1964,1798.6,1500.8,5041.3,2114.9
221664_s_at,521.2,374.4,359.8,332.6,353.1,495.2,267.5,446.6
221666_s_at,950,1834.6,1409.9,1378.8,2667.5,3289,273.4,3279.4
221669_s_at,561.7,460.1,492.2,494.4,296.7,212,85.5,265.5
221675_s_at,663.2,606.4,530.6,740,723.1,548.2,561,1728
221676_s_at,910.2,1183.5,1221.1,1508.2,959,843.6,1825.5,1388.2
221680_s_at,114.7,183.9,197.2,145.9,180.3,118.5,306.4,384
221681_s_at,197.7,192.8,253.7,227.1,136.1,173.4,255.9,210.2
221684_s_at,85.2,86.4,108.2,132.8,148.6,39.6,121.7,135.5
221725_at,937.7,708.8,942.3,771.9,1108.1,985.4,567.5,1487.3
221729_at,69.7,69.5,60.3,81.5,127.6,72.5,45.3,117.7
221737_at,263.6,164,383.3,270.4,251.6,334.4,496.1,250.9
221743_at,1857.2,1776.1,1456,1740,1199.4,1358.3,1556.5,1116.6
221750_at,222.3,258.8,159.4,199.8,232.5,80.3,68.5,40.9
221760_at,677,1005.3,984.4,1060.2,809.7,579.2,1570.5,227
221761_at,1240.5,1309.8,1133.4,972.3,940,436.9,830.8,731.7
221776_s_at,795.6,839.8,834.3,657.7,498.6,528.2,320.5,689.8
221805_at,69.9,32.3,26.9,43.3,59.3,6.9,9.1,60.1
221808_at,783.4,828.8,702.7,875.4,503.5,738.2,847.5,629.1
221816_s_at,1873.6,2441.2,1997.5,1869.8,1064.3,1137.6,3258.1,1486.7
221827_at,1057.5,927.4,927.9,811.6,1200.7,793.3,1952.8,1418.4
221829_s_at,477.1,274.6,225.9,313.6,1766.6,1551.7,749.7,809.6
221830_at,212.8,365.8,224.7,271.1,613.8,387.8,43.6,290.5
221840_at,2632.5,1932.8,2409.7,1974.4,1827.6,1564.1,2707.2,3082.8
221841_s_at,1455.4,1950.8,1852.5,1995.9,2111,1571.6,2388.1,1521.9
221864_at,592.1,428.7,467.4,451.7,649.8,608.5,452,679.3
221873_at,655.3,681.4,585.2,770.9,528.6,403.5,918.3,356.5
221882_s_at,335.8,350.2,271.7,449.4,459.2,403.3,264.8,304.1
221919_at,199.3,343.9,357.8,555.2,104.8,120.4,324.5,115.3
221957_at,726.6,473.6,356.5,404.7,523.8,438.3,660.7,887.9
221972_s_at,303.8,387.1,406.2,420.4,209.5,187.5,14.8,240.9
221978_at,854.1,956.6,565.8,912.1,417.8,349.8,474.7,350.8
221989_at,887.5,615.5,713.1,1007.5,468.8,524.2,339.3,446.1
221999_at,556.5,362.9,397.4,306.5,320.1,319.8,535.2,662.9
222011_s_at,259.6,294,257,290.3,220.3,203.8,218.6,20.6
222018_at,489.7,291.4,313.6,559.8,533.1,272.3,915.9,336.9
222021_x_at,1935.4,1322.9,1157.2,1280.5,1315.5,1453.3,1336.9,1048.6
222030_at,532.9,341.7,326.7,408.9,455,274.6,512.3,396.2
222047_s_at,1586.9,1476.7,1799.5,1913.6,1749.6,1230.7,3374.4,798.9
222062_at,1086,629.3,1310,977,637.2,576.2,411.4,674.1
222065_s_at,654,639,708.6,652.7,730,870.7,179.7,615.6
222077_s_at,178.2,253.2,260.3,189.9,251.5,152,269.2,123.3
222103_at,813,854.1,860.5,784.5,380,291.7,2743.3,297.9
222113_s_at,198.7,170.4,161.3,140,186.8,133,892.4,202.7
222140_s_at,315.3,275.4,354.9,368.6,194,228.6,314.7,238.8
222162_s_at,76.9,71,60.5,109.2,10.4,20.3,79.4,59.3
222175_s_at,1383.4,969.8,1072,934.1,1083.8,662.9,246.4,741.5
222199_s_at,582.5,520,745.7,680.8,614.6,548.1,621.3,678.8
222201_s_at,664.3,664.3,608.9,665.2,151,134.8,297.2,242.9
222212_s_at,1688.7,1341.5,1257.8,1386.3,1325.6,1397.5,818.4,1347.5
222237_s_at,90,70.8,92.7,52.1,47.5,73.9,142.7,40
222239_s_at,310.7,276.3,200.6,214,226.2,337.6,276.5,236.6
222240_s_at,218.4,125,169.1,179.9,154.6,97.7,448.5,113.7
243_g_at,462.2,312.9,327.2,314,470.5,339,859.9,436.4
31637_s_at,1633.9,287.3,303.5,546.9,222.6,364.3,1032.4,487.3
31845_at,1041.1,1206,1130.8,1291.4,980.2,871,1455.3,674.4
31861_at,1219.4,655,760.3,709.7,698.5,812,642.7,625.4
32032_at,597.7,370.8,374.4,425.2,280.4,263.6,806.6,288.6
32042_at,240.8,221.2,238.1,213.8,177.8,110.3,319.6,170.2
320_at,190.2,183.9,90.9,209,211.5,168.1,348.4,268.4
32137_at,245.8,177.6,180.6,172.2,246.9,212.5,430.5,247.6
32259_at,931.2,694.9,755.5,1018,509.5,440.4,638.1,449.5
32540_at,149.5,96.4,141.4,127.4,116.6,219.7,308.5,209.8
32541_at,355,399.3,309.1,326.5,254.3,186.8,549.1,103.2
32723_at,141.4,164.4,131,126.9,64.7,63.8,226.6,78.5
32836_at,731,638.3,712.2,870.5,954.6,971.5,276.5,1166.1
32837_at,539.4,518.4,488.7,526.1,532.9,646.5,568.6,826.7
33304_at,1259.5,2464.8,1549.3,1344.7,1744.1,2056.1,1090.8,1488.7
33322_i_at,1797.4,1671,1267.8,1248.3,2334.1,2757,1775.3,1507.5
33323_r_at,725.8,349.9,345,399.9,461.4,424.8,816.9,646.1
33646_g_at,162.1,230.8,169.8,209.5,145.2,152.4,34.4,192.5
336_at,401.2,189,293.9,230.7,359.7,457.1,898.2,328.9
33760_at,362.2,293.7,199.9,227.6,287.1,210.8,550.7,109.4
34031_i_at,251.8,349,311.4,407.8,176.6,175.9,65.5,99.8
34210_at,4643.3,5349.5,5351.5,4990.7,5834.6,6237.1,971.5,4601.1
34225_at,597.5,377.6,341.9,410,232.8,251.2,454.8,209.6
34408_at,134.4,95.3,101.2,136.4,152.2,394.8,590.7,226.1
34449_at,187.4,219,292.1,279.4,148,137.6,81.6,110
34478_at,135.5,121.9,189.2,100.4,44,82.9,70,201.5
34726_at,189.1,70.7,88,116.9,21.7,39.7,48,64.2
