ID,GB_ACC,Gene Symbol
219714_s_at,NM_018398,CACNA2D3
219716_at,NM_030641,APOL6
219719_at,NM_016438,HIGD1B
219723_x_at,NM_020132,AGPAT3
219725_at,NM_018965,TREM2
219726_at,NM_018977,NLGN3
219727_at,NM_014080,DUOX2
219728_at,NM_006790,MYOT
219729_at,NM_016307,PRRX2
219733_s_at,NM_012254,SLC27A5
219735_s_at,NM_014553,TFCP2L1
219736_at,NM_018700,TRIM36
219737_s_at,AI524125,PCDH9
219743_at,NM_012259,HEY2
219744_at,NM_022158,FN3K
219746_at,NM_012074,DPF3
219752_at,NM_004658,RASAL1
219753_at,NM_012447,STAG3
219755_at,NM_020649,CBX8
219759_at,NM_022350,ERAP2
219760_at,NM_022165,LIN7B
219761_at,NM_016511,CLEC1A
219762_s_at,NM_015414,RPL36
219764_at,NM_007197,FZD10
219767_s_at,NM_005111,CRYZL1
219769_at,NM_020238,INCENP
219772_s_at,NM_014332,SMPX
219773_at,NM_016931,NOX4
219778_at,NM_012082,ZFPM2
219786_at,NM_004923,MTL5
219788_at,NM_013439,PILRA
219789_at,AI628360,NPR3
219793_at,NM_022133,SNX16
219795_at,NM_007231,SLC6A14
219796_s_at,NM_021924,CDHR5
219797_at,NM_012214,MGAT4A
219799_s_at,NM_005771,DHRS9
219803_at,NM_014495,ANGPTL3
219807_x_at,NM_016154,MIA-RAB4B /// RAB4B
219811_at,NM_022720,DGCR8 /// MIR1306
219822_at,NM_004294,MTRF1
219824_at,NM_012450,SLC13A4
219825_at,NM_019885,CYP26B1
219827_at,NM_003356,UCP3
219829_at,NM_012278,ITGB1BP2
219830_at,NM_030665,RAI1
219831_at,NM_016508,CDKL3
219832_s_at,NM_017410,HOXC13
219835_at,NM_020226,PRDM8
219837_s_at,NM_018659,CYTL1
219841_at,NM_020661,AICDA
219843_at,NM_005897,IPP
219845_at,NM_021570,BARX1
219850_s_at,NM_012153,EHF
219854_at,NM_021030,ZNF14
219859_at,NM_014358,CLEC4E
219860_at,NM_025262,LY6G5C
219862_s_at,NM_012336,NARF
219863_at,NM_016323,HERC5
219864_s_at,NM_013441,RCAN3
219866_at,NM_016929,CLIC5
219878_s_at,NM_015995,KLF13
219883_at,NM_016611,TEX40
219884_at,NM_014368,LHX6
219888_at,NM_003116,SPAG4
219889_at,NM_005479,FRAT1
219890_at,NM_013252,CLEC5A
219892_at,NM_023003,TM6SF1
219894_at,NM_019066,MAGEL2
219896_at,NM_015722,CALY
219898_at,NM_018970,GPR85
219899_x_at,NM_014434,NDOR1
219902_at,NM_017614,BHMT2
219903_s_at,NM_000770,CYP2C8
219907_at,NM_006653,FRS3
219908_at,NM_014421,DKK2
219909_at,NM_024302,MMP28
219910_at,NM_007076,FICD
219911_s_at,NM_016354,SLCO4A1
219912_s_at,NM_005021,
219914_at,NM_004826,ECEL1
219916_s_at,NM_025236,RNF39
219920_s_at,NM_021971,AMIGO3 /// GMPPB
219922_s_at,NM_021070,LTBP3
219928_s_at,NM_012189,CABYR
219930_at,NM_007250,KLF8
219931_s_at,NM_021633,KLHL12
219932_at,NM_014031,SLC27A6
219934_s_at,NM_005420,SULT1E1
219935_at,NM_007038,ADAMTS5
219936_s_at,NM_023915,GPR87
219937_at,NM_013381,TRHDE
219938_s_at,NM_024430,PSTPIP2
219939_s_at,NM_007158,CSDE1
219942_at,NM_021223,MYL7
219945_at,NM_013264,DDX25
219947_at,NM_016184,CLEC4A
219949_at,NM_024512,LRRC2
219950_s_at,NM_012454,TIAM2
219952_s_at,NM_020533,MCOLN1
219954_s_at,NM_020973,GBA3
219956_at,NM_007210,GALNT6
219960_s_at,NM_015984,UCHL5
219962_at,NM_021804,ACE2
219963_at,NM_016364,DUSP13
219971_at,NM_021798,IL21R
219976_at,NM_015888,HOOK1
219977_at,NM_014336,AIPL1
219982_s_at,NM_022978,SERF1A /// SERF1B
219983_at,NM_020386,HRASLS
219985_at,NM_006042,HS3ST3A1
219991_at,NM_020041,SLC2A9
219992_at,NM_013251,TAC3
219993_at,NM_022454,SOX17
219994_at,NM_019043,APBB1IP
219997_s_at,NM_022730,COPS7B
220000_at,NM_003830,SIGLEC5
220001_at,NM_012387,PADI4
220004_at,NM_018665,DDX43
220005_at,NM_023914,P2RY13
220010_at,NM_012282,KCNE1L
220012_at,NM_019891,ERO1LB
220014_at,NM_016644,PRR16
220019_s_at,NM_005774,ZNF224
220023_at,NM_018690,APOBR
220025_at,NM_006593,TBR1
220026_at,NM_012128,CLCA4
220028_at,NM_001106,ACVR2B
220031_at,NM_020205,OTUD7B
220034_at,NM_007199,IRAK3
220037_s_at,NM_016164,LYVE1
220038_at,NM_013257,C8orf44-SGK3 /// SGK3
220040_x_at,NM_018684,ZC4H2
220042_x_at,NM_024503,HIVEP3
220043_s_at,NM_005929,MFI2
220045_at,NM_022728,NEUROD6
220046_s_at,NM_020307,CCNL1
220047_at,NM_012240,SIRT4
220048_at,NM_022336,EDAR
220049_s_at,NM_025239,PDCD1LG2
220050_at,NM_018956,C9orf9
220051_at,NM_006799,PRSS21
220052_s_at,NM_012461,TINF2
220053_at,NM_020634,GDF3
220055_at,NM_020653,ZNF287
220056_at,NM_021258,IL22RA1
220057_at,NM_020411,XAGE1B /// XAGE1E
220059_at,NM_012108,STAP1
220062_s_at,NM_016249,MAGEC2
220065_at,NM_022144,TNMD
220066_at,NM_022162,NOD2
220067_at,NM_016642,SPTBN5
220068_at,NM_013378,VPREB3
220069_at,NM_018943,TUBA8
220076_at,NM_019847,ANKH
220081_x_at,NM_016371,HSD17B7
220086_at,NM_022466,IKZF5
220087_at,NM_017429,BCMO1
220088_at,NM_001736,C5AR1
220090_at,NM_016190,CRNN
220091_at,NM_017585,SLC2A6
220100_at,NM_018484,SLC22A11
220102_at,NM_023067,FOXL2
220105_at,NM_014433,RTDR1
220106_at,NM_013389,NPC1L1
220108_at,NM_004297,GNA14
220110_s_at,NM_022052,NXF3
220111_s_at,NM_020373,ANO2
220113_x_at,NM_019014,POLR1B
220115_s_at,NM_006727,CDH10
220116_at,NM_021614,KCNN2
220118_at,NM_014383,ZBTB32
220120_s_at,NM_022140,EPB41L4A
220124_at,NM_022041,GAN
220125_at,NM_012144,DNAI1
220126_at,NM_013270,PRSS50
220130_x_at,NM_019839,LTB4R2
220131_at,NM_022006,FXYD7
220132_s_at,NM_013269,CLEC2D
220135_s_at,NM_014270,SLC7A9
220136_s_at,NM_005209,CRYBA2
220138_at,NM_004821,HAND1
220139_at,NM_013369,DNMT3L
220142_at,NM_021817,HAPLN2
220143_x_at,NM_018032,LUC7L
220146_at,NM_016562,TLR7
220147_s_at,NM_021238,FAM60A
220148_at,NM_022568,ALDH8A1
220153_at,NM_020354,ENTPD7
220157_x_at,NM_015899,PLEKHA8P1
220158_at,NM_020129,LGALS14
220160_s_at,NM_007059,KPTN
220161_s_at,NM_019114,EPB41L4B
220162_s_at,NM_022352,CARD9 /// DNLZ
220163_s_at,NM_018411,HR
220164_s_at,NM_016298,FBXO40
220166_at,NM_020348,CNNM1
220170_at,NM_020482,FHL5
220171_x_at,NM_018559,GPALPP1
220177_s_at,NM_024022,TMPRSS3
220179_at,NM_022357,DPEP3
220180_at,NM_025214,CCDC68
220183_s_at,NM_007083,NUDT6
220185_at,NM_025213,SPTBN4
220188_at,NM_020655,JPH3
220189_s_at,NM_014275,MGAT4B
220190_s_at,NM_006873,GTF2A1L /// STON1-GTF2A1L
220191_at,NM_019617,GKN1
220197_at,NM_020632,ATP6V0A4
220198_s_at,NM_020390,EIF5A2
220200_s_at,NM_020382,SETD8
220202_s_at,NM_018835,RC3H2
220205_at,NM_013315,TPTE
220207_at,NM_022125,YIF1B
220208_at,NM_017587,ADAMTS13
220209_at,NM_021093,PYY2
220210_at,NM_020402,CHRNA10
220214_at,NM_013250,ZNF215
220217_x_at,NM_022661,SPANXA1 /// SPANXA2 /// SPANXC
220224_at,NM_017545,HAO1
220225_at,NM_016358,IRX4
220229_s_at,NM_007347,AP4E1
220230_s_at,NM_016229,CYB5R2
220231_at,NM_006658,PPP1R17
220234_at,NM_004056,CA8
220244_at,NM_013343,LINC00312
220245_at,NM_016180,SLC45A2
220246_at,NM_020397,CAMK1D
220247_at,NM_020380,CASC5
220248_x_at,NM_018839,NSFL1C
220249_at,NM_012269,HYAL4
220250_at,NM_020652,ZNF286A
220253_s_at,NM_013437,LRP12
220255_at,NM_021922,FANCE
220257_x_at,NM_017809,NXF2 /// NXF2B
220273_at,NM_014443,IL17B
220275_at,NM_022034,CUZD1
220277_at,NM_025212,CXXC4
220279_at,NM_016102,TRIM17
220280_s_at,NM_016552,ANKMY1
220281_at,AI632015,SLC12A1
220284_at,NM_014419,DKKL1
220287_at,NM_020249,ADAMTS9
220288_at,NM_016239,MYO15A
220294_at,NM_014379,KCNV1
220302_at,NM_005906,MAK
220304_s_at,NM_019098,CNGB3
220307_at,NM_016382,CD244
220308_at,NM_012337,CCDC19
220311_at,NM_013240,N6AMT1
220313_at,NM_022049,GPR88
220315_at,NM_020367,PARP11
220316_at,NM_022123,NPAS3
220317_at,NM_004744,LOC101927965 /// LRAT
220319_s_at,NM_013262,MYLIP
220322_at,NM_019618,IL36G
220325_at,NM_024885,TAF7L
220327_at,NM_016206,VGLL3
220330_s_at,NM_022136,SAMSN1
220331_at,NM_006668,CYP46A1
220332_at,NM_006580,CLDN16
220334_at,NM_012419,RGS17
220336_s_at,AB043821,GP6
220337_at,NM_021257,NGB
220339_s_at,NM_012467,TPSG1
220343_at,NM_018945,PDE7B
220351_at,NM_016557,ACKR4
220356_at,NM_006587,CORIN
220357_s_at,NM_016276,SGK2
220358_at,NM_018664,BATF3
220359_s_at,NM_016300,ARPP21
220365_at,NM_018436,ALLC
220366_at,NM_022142,ELSPBP1
220371_s_at,NM_020246,SLC12A9
220378_at,NM_018679,TCP11
220379_at,NM_020369,FSCN3
220380_at,NM_021233,DNASE2B
220383_at,NM_022436,ABCG5
220384_at,NM_016616,NME8
220386_s_at,NM_019063,EML4
220387_s_at,NM_007071,HHLA3
220392_at,NM_022659,EBF2
220393_at,NM_016571,LGSN
220394_at,NM_019851,FGF20
220397_at,NM_020128,MDM1
220403_s_at,NM_022112,TP53AIP1
220405_at,NM_018967,SNTG1
220408_x_at,NM_017569,SUPT20H
220412_x_at,NM_005714,KCNK7
220413_at,NM_014579,SLC39A2
220414_at,NM_017422,CALML5
220415_at,NM_015978,FPGT-TNNI3K /// TNNI3K
220418_at,NM_018961,UBASH3A
220419_s_at,NM_013396,USP25
220420_at,NM_021819,LMAN1L
220422_at,NM_017481,UBQLN3
220423_at,NM_012400,PLA2G2D
220424_at,NM_014625,NPHS2
220428_at,NM_015717,CD207
220429_at,NM_004784,NDST3
220432_s_at,NM_016593,CYP39A1
220433_at,NM_024082,PRRG3
220437_at,NM_018687,C19orf80
220440_at,NM_013268,LGALS13
220442_at,NM_003774,GALNT4 /// POC1B-GALNT4
220443_s_at,NM_012476,VAX2
220445_s_at,NM_004909,CSAG2 /// CSAG3
220446_s_at,NM_005769,CHST4
220447_at,NM_007232,HRH3
220448_at,NM_022055,KCNK12
220451_s_at,NM_022161,BIRC7
220452_x_at,NM_021031,
220455_at,NM_013356,SLC16A8
220460_at,NM_017435,SLCO1C1
220474_at,NM_030631,SLC25A21
220475_at,NM_022127,SLC28A3
220478_at,NM_030642,APOL5
220480_at,NM_021973,HAND2
220481_at,NM_006794,GPR75
220482_s_at,NM_012139,SERGEF
220483_s_at,NM_015435,RNF19A
220487_at,NM_018968,SNTG2
220491_at,NM_021175,HAMP
220492_s_at,NM_004802,OTOF
220493_at,NM_021951,DMRT1
220494_s_at,NM_018678,
220496_at,NM_016509,CLEC1B
220497_at,NM_013249,ZNF214
220498_at,NM_006686,ACTL7B
220500_s_at,NM_007082,RABL2A /// RABL2B
220501_at,NM_006687,ACTL7A
220502_s_at,NM_022444,SLC13A1
220504_at,NM_007035,KERA
220505_at,NM_016349,C9orf53
220506_at,NM_004129,GUCY1B2
220507_s_at,NM_016327,UPB1
220508_at,NM_014406,CCT8L2
220510_at,NM_020407,RHBG
220519_s_at,NM_030657,LIM2
220522_at,NM_012076,CRB1
220525_s_at,NM_012103,AUP1
220528_at,NM_018399,VNN3
220540_at,NM_022358,KCNK15
220541_at,NM_021801,MMP26
220543_at,NM_019596,C21orf62
220545_s_at,NM_021733,TSKS
220548_at,NM_006071,PKDREJ
220549_at,NM_006550,FSBP /// RAD54B
220551_at,NM_020346,SLC17A6
220552_at,NM_012471,TRPC5
220554_at,NM_006672,SLC22A7
220556_at,NM_012069,ATP1B4
220558_x_at,NM_005705,TSPAN32
220559_at,NM_001426,EN1
220561_at,NM_016412,IGF2-AS
220563_s_at,NM_016148,SHANK1
220565_at,NM_016602,CCR10
220566_at,NM_014308,PIK3R5
220567_at,NM_016260,IKZF2
220570_at,NM_020415,RETN
220571_at,NM_020229,PRDM11
220573_at,NM_022046,KLK14
220587_s_at,NM_022372,MLST8
220597_s_at,NM_018694,ARL6IP4
220599_s_at,NM_024110,CARD14
220604_x_at,NM_006657,FTCD
220605_s_at,NM_012237,SIRT2
220606_s_at,NM_020233,ADPRM
220611_at,NM_021080,DAB1
220620_at,NM_019060,CRCT1
220621_at,NM_012186,FOXE3
220623_s_at,NM_025244,TSGA10
220625_s_at,AF115403,ELF5
220626_at,NM_016186,SERPINA10
220627_at,NM_005492,CST8
220629_at,NM_018722,KCNQ1DN
220630_s_at,NM_021797,CHIA
220631_at,NM_022353,OSGEPL1
220632_s_at,NM_013382,POMT2
220633_s_at,NM_016287,HP1BP3
220634_at,NM_018488,TBX4
220636_at,NM_023036,DNAI2
220638_s_at,NM_012116,CBLC
220641_at,NM_024505,NOX5
220646_s_at,NM_016523,KLRF1
220648_at,NM_018702,ADARB2
220650_s_at,NM_004594,SLC9A5
220653_at,NM_015363,PEG3 /// ZIM2
220654_at,NM_021092,PPY2
220658_s_at,NM_020183,ARNTL2
220660_at,NM_021208,LINC00474
220662_s_at,NM_014571,HEYL
220663_at,NM_014271,IL1RAPL1
220664_at,NM_006518,SPRR2C
220665_at,NM_016383,LUZP4
220668_s_at,NM_006892,DNMT3B
220669_at,NM_017493,OTUD4
220671_at,NM_012118,CCRN4L
220676_at,NM_007037,ADAMTS8
220679_s_at,NM_004361,CDH7
220683_at,NM_015725,RDH8
220684_at,NM_013351,TBX21
220688_s_at,NM_016183,MRTO4
220697_at,NM_016380,
220705_s_at,NM_014272,ADAMTS7
220714_at,NM_024504,PRDM14
220722_s_at,NM_021815,SLC5A7
220727_at,NM_021161,KCNK10
220733_at,NM_022042,SLC26A1
220735_s_at,NM_020654,SENP7
220736_at,NM_025243,SLC19A3
220738_s_at,NM_014496,RPS6KA6
220740_s_at,NM_005135,SLC12A6
220741_s_at,NM_006903,PPA2
220745_at,NM_013371,IL19
220746_s_at,NM_016290,UIMC1
220748_s_at,NM_016202,ZNF580
220750_s_at,NM_022356,LEPRE1
220752_at,NM_016158,LOC51145
220753_s_at,NM_015974,CRYL1
220755_s_at,NM_016947,C6orf48
220757_s_at,NM_025241,MIR4746 /// UBXN6
220759_at,NM_022360,EDDM3B
220762_s_at,NM_022446,GNB1L
220766_at,NM_017589,BTG4
220768_s_at,NM_004384,CSNK1G3
220770_s_at,NM_022090,ZBED8
220771_at,NM_016181,LINC00328
220772_at,NM_021812,BPESC1
220773_s_at,NM_020806,GPHN
220776_at,NM_013348,KCNJ14
220777_at,NM_022113,KIF13A
220778_x_at,NM_020241,SEMA6B
220779_at,NM_016233,PADI3
220780_at,NM_015715,PLA2G3
220781_at,NM_017418,DEC1
220782_x_at,NM_019598,KLK12
220783_at,NM_022122,MMP27
220784_s_at,NM_021995,UTS2
220789_s_at,NM_004749,SNORA5B /// TBRG4
220790_s_at,NM_023945,MS4A5
220792_at,NM_018699,PRDM5
220793_at,NM_018666,SAGE1
220794_at,NM_022469,GREM2
220799_at,NM_004752,GCM2
220800_s_at,NM_014547,TMOD3
220801_s_at,NM_016527,HAO2
220802_at,NM_012285,KCNH4
220804_s_at,NM_005427,TP73
220805_at,NM_022304,HRH2
220806_x_at,NM_016541,GNG13
220807_at,NM_005331,HBQ1
220808_at,NM_016585,THEG
220810_at,NM_004921,CLCA3P
220811_at,NM_006093,PRG3
220812_s_at,NM_007072,HHLA2
220813_at,NM_020377,CYSLTR2
220815_at,NM_013266,CTNNA3
220816_at,NM_012152,LPAR3
220818_s_at,NM_016179,TRPC4
220821_at,NM_001480,GALR1
220829_s_at,NM_020981,B3GALT1
220830_at,NM_016247,IMPG2
220831_at,NM_016591,GCNT4
220832_at,NM_016610,TLR8
220833_at,NM_016241,
220844_at,NM_016427,TCEB3B
220847_x_at,NM_013359,ZNF221
220848_x_at,NM_014582,OBP2A
220850_at,NM_014429,MORC1
220860_at,NM_013357,PURG
220863_at,NM_012064,MIP
220865_s_at,NM_014317,PDSS1
220866_at,NM_014273,ADAMTS6
220867_s_at,NM_020344,SLC24A2
220886_at,NM_018558,GABRQ
220887_at,NM_020181,CCDC177
220888_s_at,NM_020356,CASS4
220889_s_at,NM_020178,CA10
220892_s_at,NM_021154,PSAT1
220894_x_at,NM_021619,PRDM12
220895_at,NM_020903,USP29
220922_s_at,NM_013453,SPANXA1 /// SPANXA2 /// SPANXB1 /// SPANXC
220923_s_at,NM_013364,PNMA3
220924_s_at,NM_018976,SLC38A2
220927_s_at,NM_021828,HPSE2
220928_s_at,NM_022114,PRDM16
220929_at,NM_017417,GALNT8
220937_s_at,NM_014403,ST6GALNAC4
220938_s_at,NM_006582,GMEB1
220948_s_at,NM_000701,ATP1A1
220951_s_at,NM_014576,A1CF
220954_s_at,NM_013440,MIR6840 /// PILRB /// STAG3L5P-PVRIG2P-PILRB
220955_x_at,NM_016277,RAB23
220957_at,NM_022663,CTAGE1
220959_s_at,NM_014581,OBP2A /// OBP2B
220962_s_at,NM_013358,PADI1
220964_s_at,NM_030981,RAB1B
220965_s_at,NM_030785,RSPH6A
220966_x_at,NM_030978,ARPC5L
220970_s_at,NM_030977,KRTAP2-3 /// KRTAP2-4
220971_at,NM_022789,IL25
220972_s_at,NM_030975,KRTAP9-9
220974_x_at,NM_030971,SFXN3
220975_s_at,NM_030968,C1QTNF1
220976_s_at,NM_030967,KRTAP1-1
220978_at,NM_030966,KRTAP1-3
220979_s_at,NM_030965,ST6GALNAC5
220982_s_at,NM_030960,SPACA1
220983_s_at,NM_030964,MIR612 /// NEAT1
220984_s_at,NM_030958,SLCO5A1
220988_s_at,NM_030945,C1QTNF3
220989_s_at,NM_030943,AMN
220992_s_at,NM_030934,TRMT1L
220993_s_at,NM_030784,GPR63
220996_s_at,NM_030933,SHCBP1L
220997_s_at,NM_030932,DIAPH3
220998_s_at,NM_030930,UNC93B1
221001_at,NM_030879,C15orf49
221004_s_at,NM_030926,ITM2C
221005_s_at,NM_030783,PTDSS2
221008_s_at,NM_031279,ETNPPL
221009_s_at,NM_016109,ANGPTL4
221010_s_at,NM_031244,SIRT5
221012_s_at,NM_030912,TRIM8
221013_s_at,NM_030882,APOL2
221015_s_at,NM_030911,CDADC1
221016_s_at,NM_031283,TCF7L1
221017_s_at,NM_030891,LRRC3
221018_s_at,NM_031278,TDRD1
221019_s_at,NM_030781,COLEC12
221020_s_at,NM_030780,SLC25A32
221021_s_at,NM_030877,CTNNBL1
221023_s_at,NM_030779,KCNH6
221024_s_at,NM_030777,SLC2A10
221026_s_at,NM_031309,SCRT1
221027_s_at,NM_030821,PLA2G12A
221029_s_at,NM_030775,WNT5B
221032_s_at,NM_030770,TMPRSS5
221033_s_at,NM_031277,RNF17
221034_s_at,NM_031273,TEX13B
221035_s_at,NM_031272,TEX14
221041_s_at,NM_012434,SLC17A5
221043_at,NM_013395,
221044_s_at,NM_021616,TRIM34 /// TRIM6-TRIM34
221045_s_at,NM_016831,PER3
221049_s_at,NM_013274,POLL
221050_s_at,NM_019096,GTPBP2
221051_s_at,NM_014446,NMRK2
221053_s_at,NM_006862,TDRKH
221057_at,NM_022354,SPATA1
221059_s_at,NM_021615,COTL1
221060_s_at,NM_003266,TLR4
221061_at,NM_016112,PKD2L1
221062_at,NM_006041,HS3ST3B1
221065_s_at,NM_022467,CHST8
221066_at,NM_016568,RXFP3
221069_s_at,NM_016360,TACO1
221070_s_at,NM_021174,CCAR2
221073_s_at,NM_006092,NOD1
221075_s_at,NM_004828,NCR2
221082_s_at,NM_022477,NDRG3
221083_at,NM_004700,KCNQ4
221084_at,NM_006028,HTR3B
221085_at,NM_005118,TNFSF15
221087_s_at,NM_014349,APOL3
221089_at,NM_015718,NOX3
221091_at,NM_005478,INSL5
221092_at,NM_012481,IKZF3
221093_at,NM_012107,BRD7P3
221095_s_at,NM_005136,KCNE2
221097_s_at,NM_005832,KCNMB2
221106_at,NM_016609,SLC22A17
221107_at,NM_017581,CHRNA9
221110_x_at,NM_016953,PDE11A
221111_at,NM_018402,IL26
221112_at,NM_017416,IL1RAPL2
221114_at,NM_016519,AMBN
221115_s_at,NM_018655,LENEP
221116_at,NM_016566,
221117_at,NM_016637,
221118_at,NM_014386,PKD2L2
221123_x_at,NM_018660,FBXO16 /// ZNF395
221124_s_at,NM_014588,VSX1
221125_s_at,NM_014407,KCNMB3
221129_at,NM_014318,FAM215A
221131_at,NM_016161,A4GNT
221133_s_at,NM_016369,CLDN18
221134_at,NM_015985,ANGPT4
221136_at,NM_016204,GDF2
221139_s_at,NM_015989,CSAD
221140_s_at,NM_013345,GPR132
221141_x_at,NM_013333,EPN1
221142_s_at,NM_018441,PECR
221143_at,NM_013347,RPA4
221147_x_at,NM_018560,WWOX
221149_at,NM_018485,C5AR2
221150_at,NM_020203,MEPE
221151_at,NM_020227,PRDM9
221152_at,NM_020351,COL8A1
221153_s_at,NM_020355,
221154_at,NM_020358,TRIM49 /// TRIM49C
221156_x_at,NM_004748,CCPG1
221157_s_at,NM_012172,FBXO24
221158_at,NM_013329,PAXBP1
221160_s_at,NM_019855,CABP5
221161_at,NM_020646,ASCL3
221162_at,NM_005712,HHLA1
221163_s_at,NM_015977,MLXIPL
221164_x_at,NM_012126,CHST5
221165_s_at,NM_020525,IL22
221166_at,NM_020638,FGF23
221168_at,NM_021620,PRDM13
221170_at,AF312230,HRH4
221188_s_at,NM_014430,CIDEB
221190_s_at,NM_013326,C18orf8
221191_at,NM_018991,STAG3L3
221194_s_at,NM_016125,RNFT1 /// TBC1D3P1-DHX40P1
221197_s_at,NM_020985,CHAT
221198_at,NM_021920,SCT
221199_at,NM_022139,GFRA4
221200_at,NM_022155,ERVK3-2
221201_s_at,NM_003445,ZNF155
221207_s_at,NM_015678,NBEA
221209_s_at,NM_020157,OTOR
221210_s_at,NM_030769,NPL
221211_s_at,NM_020152,MAP3K7CL
221215_s_at,NM_020639,RIPK4
221216_s_at,NM_012236,SCMH1
221217_s_at,NM_018723,RBFOX1
221218_s_at,NM_022445,TPK1
221221_s_at,NM_017415,KLHL3
221223_x_at,NM_013324,CISH
221226_s_at,NM_018674,ASIC4
221227_x_at,NM_017421,COQ3
221228_s_at,NM_016528,
221230_s_at,NM_016374,ARID4B
221232_s_at,NM_020349,ANKRD2
221234_s_at,NM_021813,BACH2
221236_s_at,NM_030795,STMN4
221237_s_at,NM_030758,OSBP2
221238_at,NM_030763,HMGN5
221239_s_at,NM_030764,FCRL2
221240_s_at,NM_030765,B3GNT4
221241_s_at,NM_030766,BCL2L14
221246_x_at,NM_018274,TNS1
221248_s_at,NM_023034,WHSC1L1
221249_s_at,NM_030802,FAM117A
221251_x_at,NM_031288,INO80B /// INO80B-WBP1
221254_s_at,NM_031220,PITPNM3
221259_s_at,NM_031276,TEX11
221260_s_at,NM_030809,CSRNP2
221261_x_at,NM_030801,MAGED4 /// MAGED4B /// SNORA11D /// SNORA11E
221262_s_at,NM_030807,SLC2A11
221266_s_at,NM_030788,DCSTAMP
221268_s_at,NM_030791,SGPP1
221269_s_at,NM_031286,SH3BGRL3
221270_s_at,NM_031209,QTRT1
221271_at,NM_021803,IL21
221272_s_at,NM_030806,C1orf21
221276_s_at,NM_030786,SYNC
221278_at,NM_024016,HOXB8
221279_at,NM_018972,GDAP1
221285_at,NM_006011,ST8SIA2
221287_at,NM_021133,RNASEL
221288_at,NM_005295,GPR22
221289_at,NM_005222,DLX6
221291_at,NM_025217,ULBP2
221292_at,NM_003738,PTCH2
221293_s_at,NM_022047,DEF6
221294_at,NM_005294,GPR21
221295_at,NM_001279,CIDEA
221296_at,NM_005422,TECTA
221297_at,NM_018654,GPRC5D
221298_s_at,NM_004254,SLC22A8
221299_at,NM_018969,GPR173
221300_at,NM_018958,NPAP1
221301_at,NM_025258,VWA7
221303_at,NM_013340,PCDHB1
221304_at,NM_019076,UGT1A1 /// UGT1A3 /// UGT1A5 /// UGT1A8 /// UGT1A9
221306_at,NM_018971,GPR27
221307_at,NM_014592,KCNIP1
221308_at,NM_006654,FRS2
221309_at,NM_006450,RBM17
221310_at,NM_004115,FGF14
221312_at,NM_004246,GLP2R
221313_at,NM_005684,GPR52
221314_at,NM_005260,GDF9
221315_s_at,NM_020637,FGF22
221317_x_at,NM_018939,PCDHB6
221318_at,NM_021191,NEUROD4
221319_at,NM_019120,PCDHB8
221320_at,NM_020396,BCL2L10
221321_s_at,NM_014591,KCNIP2
221322_at,NM_022150,NPVF
221323_at,NM_025218,ULBP1
221324_at,NM_019599,TAS2R1
221325_at,NM_022054,KCNK13
221326_s_at,NM_016261,TUBD1
221327_s_at,NM_000513,LOC101060233 /// OPN1LW /// OPN1MW /// OPN1MW2
221328_at,NM_012131,CLDN17
221329_at,NM_012375,OR52A1
221330_at,NM_000739,CHRM2
221331_x_at,NM_005214,CTLA4
221332_at,NM_005448,BMP15
221336_at,NM_005172,ATOH1
221337_s_at,NM_021780,ADAM29 /// LOC101928551
221338_at,NM_024123,LY6G6E
221339_at,NM_013941,OR10C1
221340_at,NM_005193,CDX4
221341_s_at,NM_003552,OR1D5
221342_at,NM_025260,C6orf25
221343_at,NM_013937,OR11A1
221344_at,NM_013936,OR12D2
221345_at,NM_005306,FFAR2
221346_at,NM_012351,OR10J1
221347_at,NM_012125,CHRM5
221348_at,NM_024409,NPPC
221349_at,NM_007128,VPREB1
221350_at,NM_022658,HOXC8
221351_at,NM_000524,HTR1A
221352_at,NM_013288,
221353_at,NM_002550,OR3A1
221354_s_at,NM_005297,MCHR1
221355_at,NM_005199,CHRNG
221357_at,NM_000741,CHRM4
221358_at,NM_005286,NPBWR2
221359_at,NM_000514,GDNF
221360_s_at,NM_004122,GHSR
221361_at,NM_006189,OMP
221362_at,NM_024012,HTR5A
221363_x_at,NM_005298,GPR25
221364_at,NM_001510,GRID2
221365_at,NM_001507,MLNR
221366_at,NM_006168,NKX6-1
221367_at,NM_005372,MOS
221368_at,NM_005383,NEU2
221369_at,NM_005958,MTNR1A
221370_at,NM_012480,ZNF717
221371_at,NM_005092,TNFSF18
221372_s_at,NM_012226,P2RX2
221373_x_at,NM_004158,PSPN
221374_at,NM_003868,FGF16
221375_at,NM_003555,OR1G1
221376_at,NM_003867,FGF17
221377_s_at,NM_014276,RBPJL
221378_at,NM_005454,CER1
221379_at,NM_020527,
221380_at,NM_006543,
221381_s_at,NM_006792,MORF4L1
221382_at,NM_012348,OR2N1P /// OR2N1P
221383_at,NM_006056,NMUR1
221384_at,NM_021833,UCP1
221385_s_at,NM_005305,FFAR3 /// GPR42
221386_at,NM_002551,OR3A2
221387_at,NM_022146,NPFFR1
221388_at,NM_014565,OR1A1
221389_at,NM_014589,PLA2G2E
221391_at,NM_023922,TAS2R14
221392_at,NM_016944,TAS2R4
221393_at,NM_014627,TAAR3
221394_at,NM_014626,TAAR2
221395_at,NM_023920,TAS2R13
